version_uri	date	author	author_ar	book	title	title_ar	ed_info	id	status	tok_length	local_path	tags	tags_ar	char_length
0911Suyuti.IscafMubatta.JK000550-ara1	911	Suyuti	السيوطي;عبدالرحمن ابن أبي بكر أبو الفضل السيوطي	0911Suyuti.IscafMubatta	Iscaf Mubatta	اسعاف المبطأ;اسعاف المبطأ برجال الموطأ	مصر;1389 - 1969;المكتبة التجارية الكبرى	JK000550	sec	16210	data/0911Suyuti/0911Suyuti.IscafMubatta/0911Suyuti.IscafMubatta.JK000550-ara1	CENT1000;PPE;_HADITH;_TABAQAT;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	تراجم كتب مخصوصة :: رواة كتب مخصوصة :: كتب الحديث النبوي الشريف وتراجم الرواة	66079
0911Suyuti.IscafMubatta.Shamela0005849-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.IscafMubatta	Iscaf Mubatta	إسعاف المبطأ برجال الموطأ	المكتبة التجارية الكبرى - مصر	Shamela0005849	pri	16211	data/0911Suyuti/0911Suyuti.IscafMubatta/0911Suyuti.IscafMubatta.Shamela0005849-ara1	CENT1000;PPE;_HADITH;_TABAQAT;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	التراجم والطبقات	66068
0911Suyuti.ItmamDiraya.JK001046-ara1	911	Suyuti	الإمام جلال الدين عبد الرحمن السيوطي	0911Suyuti.ItmamDiraya	Itmam Diraya	اتمام الدراية لقراء النقاية;إتمام الدراية لقراء النقاية	الشيخ إبراهيم العجوز;بيروت;1405هـ 1985م;دار الكتب العلمية	JK001046	pri	53053	data/0911Suyuti/0911Suyuti.ItmamDiraya/0911Suyuti.ItmamDiraya.JK001046-ara1	CENT1000;_ADILLA;_FAHARIS;_KUTUB;GAL@literature-islamic;GAL@polyhistors;GAL@mysticism;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@usul;GAL@encyclopaedias;GAL@bayan;GAL@sufism;GAL@egypt;GAL@syria	كتب التعريف بالكتب ( الببلوجرافيا )	226105
0911Suyuti.ItmamDiraya.Shamela0010733-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.ItmamDiraya	Itmam Diraya	إتمام الدراية لقراء النقاية	الشيخ إبراهيم العجوز;دار الكتب العلمية - بيروت	Shamela0010733	sec	53030	data/0911Suyuti/0911Suyuti.ItmamDiraya/0911Suyuti.ItmamDiraya.Shamela0010733-ara1	CENT1000;_ADILLA;_FAHARIS;_KUTUB;GAL@literature-islamic;GAL@polyhistors;GAL@mysticism;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@usul;GAL@encyclopaedias;GAL@bayan;GAL@sufism;GAL@egypt;GAL@syria	فهارس الكتب والأدلة	226069
0911Suyuti.Itqan.JK001295-ara1	911	Suyuti	السيوطي;جلال الدين عبد الرحمن السيوطي	0911Suyuti.Itqan	Itqan	الإتقان في علوم القرآن	سعيد المندوب;لبنان;1416هـ- 1996م;دار الفكر	JK001295	sec	239530	data/0911Suyuti/0911Suyuti.Itqan/0911Suyuti.Itqan.JK001295-ara1	CENT1000;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم القرآن :: كتب التفاسير وعلوم القرآن	1010531
0911Suyuti.Itqan.Shamela0011728-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.Itqan	Itqan	الإتقان في علوم القرآن	محمد أبو الفضل إبراهيم;الهيئة المصرية العامة للكتاب	Shamela0011728	pri	241417	data/0911Suyuti/0911Suyuti.Itqan/0911Suyuti.Itqan.Shamela0011728-ara1	CENT1000;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم القرآن	1018430
0911Suyuti.Itqan.Shia002675Vols-ara1	911	Suyuti	السيوطي	0911Suyuti.Itqan	Itqan	الإتقان في علوم القرآن	سعيد المندوب;1416 - 1996م	Shia002675Vols	sec	239559	data/0911Suyuti/0911Suyuti.Itqan/0911Suyuti.Itqan.Shia002675Vols-ara1	CENT1000;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	مصادر التفسير عند السنة	1010640
0911Suyuti.Ittibac.JK009166-ara1	911	Suyuti	أبو الفضل عبد الرحمن جلال الدين السيوطي;السيوطي	0911Suyuti.Ittibac	Ittibac	الإتباع;الاتباع	كمال مصطفى;القاهر / مصر;مكتبة الخانجي	JK009166	sec	871	data/0911Suyuti/0911Suyuti.Ittibac/0911Suyuti.Ittibac.JK009166-ara1	CENT1000;_ADAB;_BALAGHA;_FASAHA;_LUGHA;GAL@nodata	البلاغة والفصاحة :: كتب الأدب	3498
0911Suyuti.Ittibac.Shamela0006935-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.Ittibac	Ittibac	الإتباع	كمال مصطفى;مكتبة الخانجي - القاهر / مصر	Shamela0006935	pri	876	data/0911Suyuti/0911Suyuti.Ittibac/0911Suyuti.Ittibac.Shamela0006935-ara1	CENT1000;_ADAB;_BALAGHA;_FASAHA;_LUGHA;GAL@nodata	كتب اللغة	3518
0911Suyuti.Izdihar.JK010733-ara1	911	Suyuti	عبد الرحمن بن أبو بكر، جلال الدين السيوطي (المتوفى : 911هـ);السيوطي	0911Suyuti.Izdihar	Izdihar	الازدهار في ما عقده الشعراء من الأحاديث و الآثار		JK010733	pri	10437	data/0911Suyuti/0911Suyuti.Izdihar/0911Suyuti.Izdihar.JK010733-ara1	CENT1000;_ADAB;_BALAGHA;_MISC;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب متنوعة	41932
0911Suyuti.Izdihar.Shamela0000733-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.Izdihar	Izdihar	الازدهار في ما عقده الشعراء من الأحاديث و الآثار		Shamela0000733	sec	10436	data/0911Suyuti/0911Suyuti.Izdihar/0911Suyuti.Izdihar.Shamela0000733-ara1	CENT1000;_ADAB;_BALAGHA;_MISC;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	الأدب والبلاغة - مرقم آليا	41932
0911Suyuti.JamicAhadith.JK009390-ara1	911	Suyuti	الحافظ جلال الدين عبد الرحمن السيوطي;السيوطي	0911Suyuti.JamicAhadith	Jamic Ahadith	جامع الأحاديث;جامع الاحاديث (الجامع الصغير وزوائده والجامع الكبير)		JK009390	sec	2376687	data/0911Suyuti/0911Suyuti.JamicAhadith/0911Suyuti.JamicAhadith.JK009390-ara1	CENT1000;_HADITH;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب الحديث النبوي الشريف وتراجم الرواة :: مجموعات ومنتخبات حديثية	8922033
0911Suyuti.JamicAhadith.Shamela0001438-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.JamicAhadith	Jamic Ahadith	جامع الأحاديث (ويشتمل على جمع الجوامع للسيوطى والجامع الأزهر وكنوز الحقائق للمناوى، والفتح الكبير للنبهانى)		Shamela0001438	pri	2417088	data/0911Suyuti/0911Suyuti.JamicAhadith/0911Suyuti.JamicAhadith.Shamela0001438-ara1	CENT1000;_HADITH;_TAKHRIJ;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب التخريج والزوائد - مرقم آليا	9858387
0911Suyuti.JamicSaghir.Shia002261Vols-ara1	911	Suyuti	جلال الدين السيوطي	0911Suyuti.JamicSaghir	Jamic Saghir	الجامع الصغير	1401 - 1981 م	Shia002261Vols	pri	131183	data/0911Suyuti/0911Suyuti.JamicSaghir/0911Suyuti.JamicSaghir.Shia002261Vols-ara1	CENT1000;_HADITH;_SUNNI;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	مصادر الحديث السنية ـ القسم العام	536765
0911Suyuti.JiyadMusalsalat.Shamela0011479-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.JiyadMusalsalat	Jiyad Musalsalat	جياد المسلسلات للسيوطي	دار البشائر الإسلامية، بيروت	Shamela0011479	pri	5636	data/0911Suyuti/0911Suyuti.JiyadMusalsalat/0911Suyuti.JiyadMusalsalat.Shamela0011479-ara1	CENT1000;_AJZA;_HADITH;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	الأجزاء الحديثية	22949
0911Suyuti.KhasaisKubra.JK001303-ara1	911	Suyuti	أبو الفضل جلال الدين عبد الرحمن أبي بكر السيوطي;أبو الفضل عبد الرحمن السيوطي	0911Suyuti.KhasaisKubra	Khasais Kubra	الخصائص الكبرى	بيروت;1405هـ - 1985م.;دار الكتب العلمية	JK001303	sec	264879	data/0911Suyuti/0911Suyuti.KhasaisKubra/0911Suyuti.KhasaisKubra.JK001303-ara1	CENT1000;_ASHAB;_SHAMAIL;_SIRA;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	سيرة النبي صلى الله عليه وسلم :: كتب سيرة النبي صلى الله عليه وسلم وأصحابه	1054129
0911Suyuti.KhasaisKubra.Shamela0006590-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.KhasaisKubra	Khasais Kubra	الخصائص الكبرى	دار الكتب العلمية - بيروت	Shamela0006590	pri	264893	data/0911Suyuti/0911Suyuti.KhasaisKubra/0911Suyuti.KhasaisKubra.Shamela0006590-ara1	CENT1000;_ASHAB;_SHAMAIL;_SIRA;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	السيرة والشمائل	1054254
0911Suyuti.LaaliMasnuca.JK005004-ara1	911	Suyuti	السيوطي;جلال الدين عبد الرحمن بن أبي بكر السيوطي	0911Suyuti.LaaliMasnuca	Laali Masnuca	اللآلىء المصنوعة;اللآلىء المصنوعة في الأحاديث الموضوعة	أبو عبد الرحمن صلاح بن محمد بن عويضة;بيروت;1417 هـ - 1996م;دار الكتب العلمية	JK005004	pri	309808	data/0911Suyuti/0911Suyuti.LaaliMasnuca/0911Suyuti.LaaliMasnuca.JK005004-ara1	CENT1000;_CILAL;_DACIF;_HADITH;_MAWDUC;_SUALAT;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	الضعيفة :: كتب الأحاديث الضعيفة والموضوعة	1234244
0911Suyuti.LaaliMasnuca.Shamela0006062-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.LaaliMasnuca	Laali Masnuca	اللآلىء المصنوعة في الأحاديث الموضوعة	أبو عبد الرحمن صلاح بن محمد بن عويضة;دار الكتب العلمية - بيروت	Shamela0006062	sec	309787	data/0911Suyuti/0911Suyuti.LaaliMasnuca/0911Suyuti.LaaliMasnuca.Shamela0006062-ara1	CENT1000;_CILAL;_DACIF;_HADITH;_MAWDUC;_SUALAT;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	العلل والسؤالات	1234240
0911Suyuti.LubabHadith.JK009250-ara1	911	Suyuti	جلال الدين عبد الرحمن بن الكمال السيوطي;السيوطي	0911Suyuti.LubabHadith	Lubab Hadith	لباب الحديث	القاهرة / الحلبي;1377هـ /1957م;مطبعة مصطفى البابي الحلبي	JK009250	pri	7426	data/0911Suyuti/0911Suyuti.LubabHadith/0911Suyuti.LubabHadith.JK009250-ara1	CENT1000;_HADITH;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب الحديث النبوي الشريف وتراجم الرواة :: مجموعات ومنتخبات حديثية	30645
0911Suyuti.LubabNuqul.JK000436-ara1	911	Suyuti	عبد الرحمن بن أبي بكر بن محمد السيوطي أبو الفضل;السيوطي	0911Suyuti.LubabNuqul	Lubab Nuqul	لباب النقول;لباب النقول في أسباب النزول	بيروت;دار إحياء العلوم	JK000436	sec	60288	data/0911Suyuti/0911Suyuti.LubabNuqul/0911Suyuti.LubabNuqul.JK000436-ara1	CENT1000;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم القرآن :: كتب التفاسير وعلوم القرآن :: نزول القرآن	241622
0911Suyuti.LubabNuqul.Shamela0002247-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.LubabNuqul	Lubab Nuqul	لباب النقول في أسباب النزول	دار الكتب العلمية بيروت - لبنان	Shamela0002247	pri	60490	data/0911Suyuti/0911Suyuti.LubabNuqul/0911Suyuti.LubabNuqul.Shamela0002247-ara1	CENT1000;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم القرآن	242266
0911Suyuti.LubabNuqul.Shia002684-ara1	911	Suyuti	السيوطي	0911Suyuti.LubabNuqul	Lubab Nuqul	لباب النقول		Shia002684	sec	60304	data/0911Suyuti/0911Suyuti.LubabNuqul/0911Suyuti.LubabNuqul.Shia002684-ara1	CENT1000;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	مصادر التفسير عند السنة	241660
0911Suyuti.LubbLubab.JK009222-ara1	911	Suyuti	السيوطي(م);السيوطي	0911Suyuti.LubbLubab	Lubb Lubab	لب اللباب في تحرير الانساب;لب اللباب في تحرير الأنساب(م)		JK009222	sec	56484	data/0911Suyuti/0911Suyuti.LubbLubab/0911Suyuti.LubbLubab.JK009222-ara1	CENT1000;PPE;_ANSAB;_TARAJIM;_TARIKH;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	كتب التراجم التاريخية	271708
0911Suyuti.LubbLubab.Shamela0007418-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.LubbLubab	Lubb Lubab	لب اللباب في تحرير الأنساب	دار صادر - بيروت	Shamela0007418	pri	46299	data/0911Suyuti/0911Suyuti.LubbLubab/0911Suyuti.LubbLubab.Shamela0007418-ara1.mARkdown	MARKDOWN,CENT1000;PPE;_ANSAB;_TARAJIM;_TARIKH;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	الأنساب	222962
0911Suyuti.LumacFiAsbabHadith.JK000423-ara1	911	Suyuti	السيوطي;جلال الدين السيوطي	0911Suyuti.LumacFiAsbabHadith	Lumac Fi Asbab Hadith	اسباب ورود الحديث;أسباب ورود الحديث أو اللمع في أسباب الحديث	يحيى إسماعيل أحمد;بيروت;1404هـ - 1984م;دار المكتبة العلمية	JK000423	sec	14851	data/0911Suyuti/0911Suyuti.LumacFiAsbabHadith/0911Suyuti.LumacFiAsbabHadith.JK000423-ara1	CENT1000;_HADITH;_MISC;_MUSTALAHAT;_SHARH;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	أخرى :: كتب مصطح الحديث :: مسائل في المصطلح	57919
0911Suyuti.LumacFiAsbabHadith.Shamela0000976-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.LumacFiAsbabHadith	Lumac Fi Asbab Hadith	اللمع في أسباب ورود الحديث		Shamela0000976	pri	17960	data/0911Suyuti/0911Suyuti.LumacFiAsbabHadith/0911Suyuti.LumacFiAsbabHadith.Shamela0000976-ara1	CENT1000;_HADITH;_MISC;_MUSTALAHAT;_SHARH;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	شروح الحديث	72284
0911Suyuti.LumcaFiKhasaisJumca.JK000263-ara1	911	Suyuti	السيوطي;جلال الدين عبد الرحمن السيوطي	0911Suyuti.LumcaFiKhasaisJumca	Lumca Fi Khasais Jumca	اللمعة في خصائص الجمعة	محمد السعيد بسيوني زغلول;بيروت;1405هـ -1985م;دار الكتب العلمية	JK000263	sec	20016	data/0911Suyuti/0911Suyuti.LumcaFiKhasaisJumca/0911Suyuti.LumcaFiKhasaisJumca.JK000263-ara1	CENT1000;_BUHUTH;_FIQH;_MASAIL;_USUL;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب الفقه الإسلامي :: مسائل فقهية :: مسائل فقهية وأصولية	82128
0911Suyuti.LumcaFiKhasaisJumca.Shamela0010747-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.LumcaFiKhasaisJumca	Lumca Fi Khasais Jumca	اللمعة في خصائص الجمعة	دار الكتب العلمية	Shamela0010747	pri	25735	data/0911Suyuti/0911Suyuti.LumcaFiKhasaisJumca/0911Suyuti.LumcaFiKhasaisJumca.Shamela0010747-ara1	CENT1000;_BUHUTH;_FIQH;_MASAIL;_USUL;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	بحوث ومسائل	106461
0911Suyuti.LumcaFiTahqiq.JK001217-ara1	911	Suyuti	السيوطي	0911Suyuti.LumcaFiTahqiq	Lumca Fi Tahqiq	اللمعة في تحقيق الركعة لادراك الجمعة		JK001217	sec	1539	data/0911Suyuti/0911Suyuti.LumcaFiTahqiq/0911Suyuti.LumcaFiTahqiq.JK001217-ara1	CENT1000;_BUHUTH;_FIQH;_MASAIL;_USUL;GAL@nodata	كتب الفقه الإسلامي :: مسائل فقهية :: مسائل فقهية وأصولية	6582
0911Suyuti.LumcaFiTahqiq.Shamela0006253-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.LumcaFiTahqiq	Lumca Fi Tahqiq	اللمعة في تحقيق الركعة لإدراك الجمعة	د خالد عبد الكريم جمعة، عبد القادر أحمد عبد القادر;مكتبة دار العروبة للنشر والتوزيع - الكويت	Shamela0006253	pri	1539	data/0911Suyuti/0911Suyuti.LumcaFiTahqiq/0911Suyuti.LumcaFiTahqiq.Shamela0006253-ara1	CENT1000;_BUHUTH;_FIQH;_MASAIL;_USUL;GAL@nodata	بحوث ومسائل	6582
0911Suyuti.MadrajIlaMudraj.Shamela0005955-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MadrajIlaMudraj	Madraj Ila Mudraj	المدرج إلى المدرج (مطبوع ضمن مجموعة رسائل في الحديث: المدرج الى المدرج للسيوطي، مسند المقلين عن الامراء والسلاطين لتمام الرازي)	صبحي البدري السامرائي;الدار السلفية - الكويت	Shamela0005955	pri	5029	data/0911Suyuti/0911Suyuti.MadrajIlaMudraj/0911Suyuti.MadrajIlaMudraj.Shamela0005955-ara1	CENT1000;_CULUM;_HADITH;GAL@literature-islamic;GAL@polyhistors;GAL@exclude;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم الحديث	20391
0911Suyuti.ManahilSafa.Shamela0095829-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.ManahilSafa	Manahil Safa	مناهل الصفا في تخريج أحاديث الشفا	الشيخ سمير القاضي;مؤسسة الكتب الثقافية - دار الجنان للنشر والتوزيع	Shamela0095829	pri	27152	data/0911Suyuti/0911Suyuti.ManahilSafa/0911Suyuti.ManahilSafa.Shamela0095829-ara1	CENT1000;_HADITH;_TAKHRIJ;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب التخريج والزوائد	112181
0911Suyuti.Maqamat.Shamela0028112-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.Maqamat	Maqamat	مقامات السيوطي	مطبعة الجوائب - قسطنطينية	Shamela0028112	pri	12266	data/0911Suyuti/0911Suyuti.Maqamat/0911Suyuti.Maqamat.Shamela0028112-ara1	CENT1000;_ADAB;_BALAGHA;GAL@literature-islamic;GAL@polyhistors;GAL@exclude;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@encyclopaedias;GAL@egypt;GAL@syria	الأدب والبلاغة	53889
0911Suyuti.MarasidMatalic.Shamela0038158-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MarasidMatalic	Marasid Matalic	مراصد المطالع في تناسب المقاطع والمطالع - بحث في العلاقات بين مطالع سور القرآن وخواتيمها	مكتبة دار المنهاج للنشر والتوزيع، الرياض - المملكة العربية السعودية	Shamela0038158	pri	1712	data/0911Suyuti/0911Suyuti.MarasidMatalic/0911Suyuti.MarasidMatalic.Shamela0038158-ara1	CENT1000;_CULUM;_QURAN;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	علوم القرآن	7668
0911Suyuti.MatlacBadrayn.JK010224-ara1	911	Suyuti	عبد الرحمن بن أبو بكر، جلال الدين السيوطي (المتوفى : 911هـ);السيوطي	0911Suyuti.MatlacBadrayn	Matlac Badrayn	مطلع البدرين فيمن يؤتى أجره مرتين		JK010224	sec	2728	data/0911Suyuti/0911Suyuti.MatlacBadrayn/0911Suyuti.MatlacBadrayn.JK010224-ara1	CENT1000;_ADAB;_ADHKAR;_MISC;_RAQAIQ;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب متنوعة	10826
0911Suyuti.MatlacBadrayn.Shamela0026551-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MatlacBadrayn	Matlac Badrayn	مطلع البدرين فيمن يؤتى أجره مرتين	سليم بن عيد الهلالي;دار الهجرة للنشر والتوزيع	Shamela0026551	pri	2745	data/0911Suyuti/0911Suyuti.MatlacBadrayn/0911Suyuti.MatlacBadrayn.Shamela0026551-ara1	CENT1000;_ADAB;_ADHKAR;_MISC;_RAQAIQ;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	الرقاق والآداب والأذكار	10870
0911Suyuti.MiftahJanna.JK000250-ara1	911	Suyuti	عبد الرحمن بن أبي بكر السيوطي;السيوطي	0911Suyuti.MiftahJanna	Miftah Janna	مفتاح الجنة في الاحتجاج بالسنة;مفتاح الجنة	المدينة المنورة;1399;الجامعة الإسلامية	JK000250	sec	14506	data/0911Suyuti/0911Suyuti.MiftahJanna/0911Suyuti.MiftahJanna.JK000250-ara1	CENT1000;_CULUM;_FIQH;_HADITH;_MASAIL;_MUSTALAHAT;_USUL;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب مصطح الحديث :: مسائل فقهية وأصولية :: مسائل في المصطلح :: مصطلح الحديث	57283
