version_uri	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	local_path	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	char_length
1305IbnKhalilQawuqjiTarabulusi.LuluMarsuc.Shamela0006063-ara1	1305	محمد بن خليل بن إبراهيم، أبو المحاسن القاوقجي الطرابلسي الحنفي (المتوفى: 1305هـ)	Ibn Khalil Qawuqji Tarabulusi	1305IbnKhalilQawuqjiTarabulusi.LuluMarsuc	اللؤلؤ المرصوع فيما لا أصل له أو بأصله موضوع	Lulu Marsuc	فواز أحمد زمرلي :: دار البشائر الإسلامية - بيروت	Shamela0006063	pri	17251	../data/1305IbnKhalilQawuqjiTarabulusi/1305IbnKhalilQawuqjiTarabulusi.LuluMarsuc/1305IbnKhalilQawuqjiTarabulusi.LuluMarsuc.Shamela0006063-ara1	CENT1400 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@1799-1882CE :: GAL@literature-islamic :: GAL@period-decline :: GAL@period-ottoman :: GAL@sufism :: GAL@mysticism :: GAL@theology :: GAL@syria :: Shamela@العلل والسؤالات	Ibn Khalil Qawuqji Tarabulusi			69714
1014MullaCaliQari.MawducatSughra.Shamela0006064-ara1	1014	علي بن (سلطان) محمد، أبو الحسن نور الدين الملا الهروي القاري (المتوفى: 1014هـ)	Mulla Cali Qari	1014MullaCaliQari.MawducatSughra	المصنوع في معرفة الحديث الموضوع (الموضوعات الصغرى)	Mawducat Sughra	عبد الفتاح أبو غدة :: مؤسسة الرسالة - بيروت	Shamela0006064	sec	9767	../data/1014MullaCaliQari/1014MullaCaliQari.MawducatSughra/1014MullaCaliQari.MawducatSughra.Shamela0006064-ara1	CENT1100 :: _AHKAM :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@literature-islamic :: GAL@polyhistors :: GAL@period-decline :: GAL@1518-1798CE :: GAL@period-ottoman :: GAL@encyclopaedias :: GAL@arabia-north :: GAL@arabia :: Shamela@العلل والسؤالات	Mulla Cali Qari			39535
0622IbnBadrDiyaDinMawsili.MughniCanHifzWaKitab.Shamela0006065-ara1	622	عمر بن بدر بن سعيد الوراني الموصلي الحنفي، ضياء الدين، أبو حفص (المتوفى: 622هـ)	Ibn Badr Diya Din Mawsili	0622IbnBadrDiyaDinMawsili.MughniCanHifzWaKitab	المغني عن الحفظ والكتاب (مطبوع مع جنة المرتاب بنقد المغني عن الحفظ والكتاب لأبي إسحاق الحويني)	Mughni Can Hifz Wa Kitab	دار الكتاب العربي - بيروت	Shamela0006065	sec	3188	../data/0622IbnBadrDiyaDinMawsili/0622IbnBadrDiyaDinMawsili.MughniCanHifzWaKitab/0622IbnBadrDiyaDinMawsili.MughniCanHifzWaKitab.Shamela0006065-ara1	CENT0700 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@iraq :: GAL@hadith :: GAL@arabia :: GAL@literature-arabic :: GAL@jazira :: GAL@period-postclassical :: GAL@syria :: Shamela@العلل والسؤالات	Ibn Badr Diya Din Mawsili			12260
0748Dhahabi.TalkhisMawducatIbnJawzi.Shamela0006068-ara1	748	الذهبي :: شمس الدين أبو عبد الله محمد بن عثمان بن قايماظ بن عبد الله التركماني، الفارقي، الدمشقي، الشافعي، المؤرخ،¶    الحافظ،¶  الذهبي	Dhahabi :: al-Ḏahabī :: Šams al-dīn Abū ʿAbd Allãh Muḥammad b. ʿUṯmān b. Qāymāẓ b. ʿAbd Allãh al-Turkumānī, al-Fāriqī, al-Dimašqī, al-Šāfiʿī, al-Muʾarriḫ,¶    al-Ḥāfiẓ,¶  al-Ḏahabī	0748Dhahabi.TalkhisMawducatIbnJawzi	تلخيص كتاب الموضوعات لابن الجوزي	Talkhis Mawducat Ibn Jawzi	أبو تميم ياسر بن إبراهيم بن محمد :: مكتبة الرشد - الرياض	Shamela0006068	sec	48773	../data/0748Dhahabi/0748Dhahabi.TalkhisMawducatIbnJawzi/0748Dhahabi.TalkhisMawducatIbnJawzi.Shamela0006068-ara1	CENT0800 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@nodata :: Shamela@العلل والسؤالات	Dhahabi	al-Ḏahabī	Šams al-dīn Abū ʿAbd Allãh Muḥammad b. ʿUṯmān b. Qāymāẓ b. ʿAbd Allãh al-Turkumānī, al-Fāriqī, al-Dimašqī, al-Šāfiʿī, al-Muʾarriḫ,¶    al-Ḥāfiẓ,¶  al-Ḏahabī	187279
0650IbnMuhammadRadiDinSaghani.Mawducat.Shamela0006070-ara1	650	رضي الدين الحسن بن محمد بن الحسن بن حيدر العدوي العمري القرشي الصغاني الحنفي (المتوفى: 650هـ)	Ibn Muhammad Radi Din Saghani	0650IbnMuhammadRadiDinSaghani.Mawducat	الموضوعات	Mawducat	نجم عبد الرحمن خلف :: دار المأمون للتراث - دمشق	Shamela0006070	sec	2339	../data/0650IbnMuhammadRadiDinSaghani/0650IbnMuhammadRadiDinSaghani.Mawducat/0650IbnMuhammadRadiDinSaghani.Mawducat.Shamela0006070-ara1	CENT0700 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@iraq :: GAL@hadith :: GAL@arabia :: GAL@literature-arabic :: GAL@jazira :: GAL@period-postclassical :: GAL@syria :: Shamela@العلل والسؤالات	Ibn Muhammad Radi Din Saghani			10297
0748Dhahabi.AhadithMukhtaraMinMawducat.Shamela0006071-ara1	748	الذهبي :: شمس الدين أبو عبد الله محمد بن عثمان بن قايماظ بن عبد الله التركماني، الفارقي، الدمشقي، الشافعي، المؤرخ،¶    الحافظ،¶  الذهبي	Dhahabi :: al-Ḏahabī :: Šams al-dīn Abū ʿAbd Allãh Muḥammad b. ʿUṯmān b. Qāymāẓ b. ʿAbd Allãh al-Turkumānī, al-Fāriqī, al-Dimašqī, al-Šāfiʿī, al-Muʾarriḫ,¶    al-Ḥāfiẓ,¶  al-Ḏahabī	0748Dhahabi.AhadithMukhtaraMinMawducat	أحاديث مختارة من موضوعات الجورقاني وابن الجوزي	Ahadith Mukhtara Min Mawducat	عبد الرحمن بن عبد الجبار الفريوائي :: مكتبة الدار - المدينة المنورة	Shamela0006071	sec	5523	../data/0748Dhahabi/0748Dhahabi.AhadithMukhtaraMinMawducat/0748Dhahabi.AhadithMukhtaraMinMawducat.Shamela0006071-ara1	CENT0800 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@nodata :: Shamela@العلل والسؤالات	Dhahabi	al-Ḏahabī	Šams al-dīn Abū ʿAbd Allãh Muḥammad b. ʿUṯmān b. Qāymāẓ b. ʿAbd Allãh al-Turkumānī, al-Fāriqī, al-Dimašqī, al-Šāfiʿī, al-Muʾarriḫ,¶    al-Ḥāfiẓ,¶  al-Ḏahabī	20778
0509IbnShahridarDaylami.Firdaws.Shamela0006072-ara1	509	شيرويه بن شهردار بن شيرو يه بن فناخسرو، أبو شجاع الديلمي الهمذاني (المتوفى: 509هـ)	Ibn Shahridar Daylami	0509IbnShahridarDaylami.Firdaws	الفردوس بمأثور الخطاب	Firdaws	السعيد بن بسيوني زغلول :: دار الكتب العلمية - بيروت	Shamela0006072	sec	179616	../data/0509IbnShahridarDaylami/0509IbnShahridarDaylami.Firdaws/0509IbnShahridarDaylami.Firdaws.Shamela0006072-ara1	CENT0600 :: _CILAL :: _DACIF :: _HADITH :: _MAJMUCAT :: _MAWDUC :: _SUALAT :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@literature-arabic :: GAL@history-caliphs :: GAL@period-postclassical :: GAL@history-world :: Shamela@العلل والسؤالات	Ibn Shahridar Daylami			719809
0911Suyuti.TahdhirKhawass.Shamela0006073-ara1	911	جلال الدين السيوطي :: جلال الدين  عبد الرحمان بن كمال الدين أبي بكر بن محمد سابق الدين خضر الخضيري الأسيوطي	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	0911Suyuti.TahdhirKhawass	تحذير الخواص من أكاذيب القصاص	Tahdhir Khawass	محمد الصباغ :: المكتب الإسلامي - بيروت	Shamela0006073	sec	17762	../data/0911Suyuti/0911Suyuti.TahdhirKhawass/0911Suyuti.TahdhirKhawass.Shamela0006073-ara1	CENT1000 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@literature-islamic :: GAL@polyhistors :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@hadith :: GAL@encyclopaedias :: GAL@sciences-hadith :: GAL@egypt :: GAL@syria :: Shamela@العلل والسؤالات	Suyuti	Ǧalāl al-Dīn al-Suyūṭī	Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	70788
0600CabdGhaniMuqaddasi.CumdatAhkam.Shamela0006075-ara1	600	عبد الغني بن عبد الواحد بن علي بن سرور المقدسي الجماعيلي الدمشقي الحنبلي، أبو محمد، تقي الدين (المتوفى: 600هـ)	Cabd Ghani Muqaddasi	0600CabdGhaniMuqaddasi.CumdatAhkam	عمدة الأحكام من كلام خير الأنام صلى الله عليه وسلم	Cumdat Ahkam	محمود الأرناؤوط :: دار الثقافة العربية، دمشق - بيروت، مؤسسة قرطبة، مدينة الأندلس	Shamela0006075	sec	25712	../data/0600CabdGhaniMuqaddasi/0600CabdGhaniMuqaddasi.CumdatAhkam/0600CabdGhaniMuqaddasi.CumdatAhkam.Shamela0006075-ara1	CENT0600 :: _FIQH :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@iraq :: GAL@hadith :: GAL@arabia :: GAL@literature-arabic :: GAL@jazira :: GAL@period-postclassical :: GAL@syria :: Shamela@فقه عام	Cabd Ghani Muqaddasi			101535
1277IbnDarwishHut.AsnaMatalib.Shamela0006076-ara1	1277	محمد بن محمد درويش، أبو عبد الرحمن الحوت الشافعي (المتوفى: 1277هـ)	Ibn Darwish Hut	1277IbnDarwishHut.AsnaMatalib	أسنى المطالب في أحاديث مختلفة المراتب	Asna Matalib	مصطفى عبد القادر عطا :: دار الكتب العلمية - بيروت	Shamela0006076	sec	41385	../data/1277IbnDarwishHut/1277IbnDarwishHut.AsnaMatalib/1277IbnDarwishHut.AsnaMatalib.Shamela0006076-ara1	CENT1300 :: _DACIF :: _HADITH :: _MAWDUC :: _TAKHRIJ :: GAL@nodata :: Shamela@كتب التخريج والزوائد	Ibn Darwish Hut			168706
1143IbnCabdKarimGhazziCamiri.JiddHathith.Shamela0006077-ara1	1143	أحمد بن عبد الكريم بن سعودي الغزي العامري (المتوفى: 1143هـ)	Ibn Cabd Karim Ghazzi Camiri	1143IbnCabdKarimGhazziCamiri.JiddHathith	الجد الحثيث في بيان ما ليس بحديث	Jidd Hathith	بكر عبد الله أبو زيد :: دار الراية - الرياض	Shamela0006077	sec	15434	../data/1143IbnCabdKarimGhazziCamiri/1143IbnCabdKarimGhazziCamiri.JiddHathith/1143IbnCabdKarimGhazziCamiri.JiddHathith.Shamela0006077-ara1	CENT1200 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@nodata :: Shamela@العلل والسؤالات	Ibn Cabd Karim Ghazzi Camiri			61164
1228MuhammadAmirKabirMaliki.NukhbaBahiyya.Shamela0006079-ara1	1228	محمد الأمير الكبير المالكي (المتوفى: 1228هـ)	Muhammad Amir Kabir Maliki	1228MuhammadAmirKabirMaliki.NukhbaBahiyya	النخبة البهية في الأحاديث المكذوبة على خير البرية	Nukhba Bahiyya	زهير الشاويش :: المكتب الإسلامي - بيروت	Shamela0006079	pri	5561	../data/1228MuhammadAmirKabirMaliki/1228MuhammadAmirKabirMaliki.NukhbaBahiyya/1228MuhammadAmirKabirMaliki.NukhbaBahiyya.Shamela0006079-ara1	CENT1300 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@nodata :: Shamela@العلل والسؤالات	Muhammad Amir Kabir Maliki			21359
0507IbnQaysarani.MacrifatTadhkira.Shamela0006080-ara1	507	أبو الفضل محمد بن طاهر بن علي بن أحمد المقدسي الشيباني، المعروف بابن القيسراني (المتوفى: 507هـ)	Ibn Qaysarani	0507IbnQaysarani.MacrifatTadhkira	معرفة التذكرة في الأحاديث الموضوعة	Macrifat Tadhkira	الشيخ عماد الدين أحمد حيدر :: مؤسسة الكتب الثقافية - بيروت	Shamela0006080	pri	21469	../data/0507IbnQaysarani/0507IbnQaysarani.MacrifatTadhkira/0507IbnQaysarani.MacrifatTadhkira.Shamela0006080-ara1	CENT0600 :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@nodata :: Shamela@العلل والسؤالات	Ibn Qaysarani			84051
0507IbnQaysarani.AtrafGharaib.Shamela0006083-ara1	507	أبو الفضل محمد بن طاهر بن علي بن أحمد المقدسي الشيباني، المعروف بابن القيسراني (المتوفى: 507هـ)	Ibn Qaysarani	0507IbnQaysarani.AtrafGharaib	أطراف الغرائب والأفراد من حديث رسول الله صلى الله عليه وسلم للإمام الدارقطني	Atraf Gharaib	محمود محمد محمود حسن نصار / السيد يوسف :: دار الكتب العلمية - بيروت	Shamela0006083	sec	202371	../data/0507IbnQaysarani/0507IbnQaysarani.AtrafGharaib/0507IbnQaysarani.AtrafGharaib.Shamela0006083-ara1	CENT0600 :: _AHKAM :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@iraq :: GAL@hadith :: GAL@arabia :: GAL@literature-arabic :: GAL@jazira :: GAL@period-postclassical :: GAL@syria :: Shamela@العلل والسؤالات	Ibn Qaysarani			748921
1083IbnBalabanDimashqi.AkhsarIkhtisarat.Shamela0006084-ara1	1083	محمد بن بدر الدين بن عبد الحق ابن بلبان الحنبلي (المتوفى: 1083هـ)	Ibn Balaban Dimashqi	1083IbnBalabanDimashqi.AkhsarIkhtisarat	أخصر المختصرات في الفقه على مذهب الإمام أحمد بن حنبل	Akhsar Ikhtisarat	محمد ناصر العجمي :: دار البشائر الإسلامية - بيروت	Shamela0006084	sec	16669	../data/1083IbnBalabanDimashqi/1083IbnBalabanDimashqi.AkhsarIkhtisarat/1083IbnBalabanDimashqi.AkhsarIkhtisarat.Shamela0006084-ara1	CENT1100 :: _FIQH :: _HANBALI :: GAL@literature-islamic :: GAL@hanbalis :: GAL@period-decline :: GAL@1518-1798CE :: GAL@period-ottoman :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@فقه حنبلي	Ibn Balaban Dimashqi			67222
0884AbuIshaqIbnMuflih.NukatWaFawaid.Shamela0006094-ara1	884	إبراهيم بن محمد بن عبد الله بن محمد ابن مفلح، أبو إسحاق، برهان الدين (المتوفى: 884هـ)	Abu Ishaq Ibn Muflih	0884AbuIshaqIbnMuflih.NukatWaFawaid	النكت والفوائد السنية على مشكل المحرر لمجد الدين ابن تيمية	Nukat Wa Fawaid	مكتبة المعارف - الرياض	Shamela0006094	pri	117494	../data/0884AbuIshaqIbnMuflih/0884AbuIshaqIbnMuflih.NukatWaFawaid/0884AbuIshaqIbnMuflih.NukatWaFawaid.Shamela0006094-ara1	CENT0900 :: _FIQH :: _HANBALI :: GAL@nodata :: Shamela@فقه حنبلي	Abu Ishaq Ibn Muflih			483060
0778BadrDinBacli.MukhtasarFatawaMisriyya.Shamela0006104-ara1	778	محمد بن علي بن أحمد بن عمر بن يعلى، أبو عبد الله، بدر الدين البعلي (المتوفى: 778هـ)	Badr Din Bacli	0778BadrDinBacli.MukhtasarFatawaMisriyya	مختصر الفتاوى المصرية لابن تيمية	Mukhtasar Fatawa Misriyya	عبد المجيد سليم - محمد حامد الفقي :: مطبعة السنة المحمدية - تصوير دار الكتب العلمية	Shamela0006104	pri	147861	../data/0778BadrDinBacli/0778BadrDinBacli.MukhtasarFatawaMisriyya/0778BadrDinBacli.MukhtasarFatawaMisriyya.Shamela0006104-ara1	CENT0800 :: _FATAWA :: _FIQH :: _HANBALI :: GAL@nodata :: Shamela@الفتاوى	Badr Din Bacli			611914
0241IbnHanbal.MasailRiwayatCabdAllah.Shamela0006105-ara1	241	أحمد بن حنبل ::  أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal ::  Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.MasailRiwayatCabdAllah	مسائل الإمام أحمد بن حنبل رواية إبنه عبد¶    الله بن أحمد :: مسائل الإمام أحمد بن حنبل	masāʾil al-imām aḥmad b. ḥanbal riwāyaŧ ibnih ʿabd¶    allāh b. aḥmad :: masāʾil al-imām aḥmad b. ḥanbal	زهير الشاويش :: المكتب الإسلامي - بيروت :: http://www.worldcat.org/oclc/1036111155	Shamela0006105	pri	70654	../data/0241IbnHanbal/0241IbnHanbal.MasailRiwayatCabdAllah/0241IbnHanbal.MasailRiwayatCabdAllah.Shamela0006105-ara1.mARkdown	MARKDOWN :: CENT0300 :: _FIQH :: _HANBALI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@lesserschools :: GAL@fiqh :: PAGINATION :: Shamela@فقه حنبلي	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	269539
0241IbnHanbal.MasailRiwayatSalih.Shamela0006106-ara1	241	أحمد بن حنبل ::  أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal ::  Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.MasailRiwayatSalih	مسائل الإمام أحمد بن حنبل رواية ابن أبي ال¶    فضل صالح :: مسائل رواية صالح	masāʾil al-imām aḥmad b. ḥanbal riwāyaŧ ibn abī al-¶    fuḍl ṣāliḥ :: masāʾil rawāyaŧ ṣāliḥ	الدار العلمية - الهند	Shamela0006106	sec	65229	../data/0241IbnHanbal/0241IbnHanbal.MasailRiwayatSalih/0241IbnHanbal.MasailRiwayatSalih.Shamela0006106-ara1	CENT0300 :: _FIQH :: _HANBALI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@lesserschools :: GAL@fiqh :: Shamela@فقه حنبلي	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	253232
1192IbnCabdAllahBacliHanbali.KashfMukhaddarat.Shamela0006115-ara1	1192	عبد الرحمن بن عبد الله بن أحمد البعلي الخلوتي الحنبلي (المتوفى: 1192هـ)	Ibn Cabd Allah Bacli Hanbali	1192IbnCabdAllahBacliHanbali.KashfMukhaddarat	كشف المخدرات والرياض المزهرات لشرح أخصر المختصرات	Kashf Mukhaddarat	قابله بأصله وثلاثة أصول أخرى: محمد بن ناصر العجمي :: دار البشائر الإسلامية - لبنان/ بيروت	Shamela0006115	sec	150587	../data/1192IbnCabdAllahBacliHanbali/1192IbnCabdAllahBacliHanbali.KashfMukhaddarat/1192IbnCabdAllahBacliHanbali.KashfMukhaddarat.Shamela0006115-ara1	CENT1200 :: _FIQH :: _HANBALI :: GAL@nodata :: Shamela@فقه حنبلي	Ibn Cabd Allah Bacli Hanbali			611111
0526IbnAbiYacla.Masail.Shamela0006117-ara1	526	أبو الحسين ابن أبي يعلى، محمد بن محمد (المتوفى: 526هـ)	Ibn Abi Yacla	0526IbnAbiYacla.Masail	المسائل التي حلف عليها أحمد بن حنبل	Masail	أبو عبد الله محمود بن محمد الحداد :: دار العاصمة - الرياض	Shamela0006117	pri	3857	../data/0526IbnAbiYacla/0526IbnAbiYacla.Masail/0526IbnAbiYacla.Masail.Shamela0006117-ara1	CENT0600 :: _FIQH :: _HANBALI :: GAL@nodata :: Shamela@فقه حنبلي	Ibn Abi Yacla			15290
0450AbuHasanMawardi.IqnacFiFiqh.Shamela0006120-ara1	450	الماوردي ::  أبو الحسن علي بن محمد بن حبيب البصري، البغدادي	Abu Hasan Mawardi :: al-Māwardī ::  Abū al-Ḥasan ʿAlī b. Muḥammad b. Ḥabīb al-Baṣrī, al-Baġdādī	0450AbuHasanMawardi.IqnacFiFiqh	الإقناع في الفقه الشافعي	Iqnac Fi Fiqh		Shamela0006120	pri	27777	../data/0450AbuHasanMawardi/0450AbuHasanMawardi.IqnacFiFiqh/0450AbuHasanMawardi.IqnacFiFiqh.Shamela0006120-ara1	CENT0500 :: _FIQH :: _SHAFICI :: GAL@nodata :: Shamela@فقه شافعي	Abu Hasan Mawardi	al-Māwardī	Abū al-Ḥasan ʿAlī b. Muḥammad b. Ḥabīb al-Baṣrī, al-Baġdādī	113187
0977KhatibShirbini.Iqnac.Shamela0006121-ara1	977	شمس الدين، محمد بن أحمد الخطيب الشربيني الشافعي (المتوفى: 977هـ)	Khatib Shirbini	0977KhatibShirbini.Iqnac	الإقناع في حل ألفاظ أبي شجاع	Iqnac	مكتب البحوث والدراسات - دار الفكر :: دار الفكر - بيروت	Shamela0006121	sec	259056	../data/0977KhatibShirbini/0977KhatibShirbini.Iqnac/0977KhatibShirbini.Iqnac.Shamela0006121-ara1	CENT1000 :: _FIQH :: _SHAFICI :: GAL@literature-islamic :: GAL@period-decline :: GAL@1518-1798CE :: GAL@period-ottoman :: GAL@shafiis :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@فقه شافعي	Khatib Shirbini			1079869
1337MuhammadZahriGhamrawi.SirajWahhaj.Shamela0006123-ara1	1337	العلامة محمد الزهري الغمراوي (المتوفى: بعد 1337هـ)	Muhammad Zahri Ghamrawi	1337MuhammadZahriGhamrawi.SirajWahhaj	السراج الوهاج على متن المنهاج	Siraj Wahhaj	دار المعرفة للطباعة والنشر - بيروت	Shamela0006123	sec	186212	../data/1337MuhammadZahriGhamrawi/1337MuhammadZahriGhamrawi.SirajWahhaj/1337MuhammadZahriGhamrawi.SirajWahhaj.Shamela0006123-ara1	CENT1400 :: _FIQH :: _SHAFICI :: GAL@nodata :: Shamela@فقه شافعي	Muhammad Zahri Ghamrawi			770589
0918BafadlHadrami.MuqaddimaHadramiyya.Shamela0006125-ara1	918	عبد الله بن عبد الرحمن بن أبي بكر بافضل الحضرمي السعدي المذحجي (المتوفى: 918هـ)	Bafadl Hadrami	0918BafadlHadrami.MuqaddimaHadramiyya	المقدمة الحضرمية (مسائل التعليم)	Muqaddima Hadramiyya	ماجد الحموي :: الدار المتحدة - دمشق	Shamela0006125	pri	12716	../data/0918BafadlHadrami/0918BafadlHadrami.MuqaddimaHadramiyya/0918BafadlHadrami.MuqaddimaHadramiyya.Shamela0006125-ara1	CENT1000 :: _FIQH :: _SHAFICI :: GAL@literature-islamic :: GAL@period-decline :: GAL@1518-1798CE :: GAL@arabia-south :: GAL@period-ottoman :: GAL@shafiis :: GAL@fiqh :: GAL@arabia :: Shamela@فقه شافعي	Bafadl Hadrami			55303
0505Ghazali.Wasit.Shamela0006128-ara1	505	الغزالي :: زين الدين أبو حامد محمد بن محمد بن محمد بن أحمد الغزالي الطوسي النيسابوري	Ghazali :: al-Ġazālī :: Zayn al-Dīn Abū Ḥāmid Muḥammad b. Muḥammad b. Muḥammad b. Aḥmad al-Ġazālī al-Ṭūsī al-Nīsābūrī	0505Ghazali.Wasit	الوسيط في المذهب	al-Wasīṭ fī al-maḏhab	أحمد محمود إبراهيم , محمد محمد تامر :: دار السلام - القاهرة	Shamela0006128	pri	400796	../data/0505Ghazali/0505Ghazali.Wasit/0505Ghazali.Wasit.Shamela0006128-ara1	CENT0600 :: _FIQH :: _SHAFICI :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@dogmatics :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: Shamela@فقه شافعي	Ghazali	al-Ġazālī	Zayn al-Dīn Abū Ḥāmid Muḥammad b. Muḥammad b. Muḥammad b. Aḥmad al-Ġazālī al-Ṭūsī al-Nīsābūrī	1685097
0507AbuBakrShashi.HilyatCulama.Shamela0006131-ara1	507	محمد بن أحمد بن الحسين بن عمر، أبو بكر الشاشي القفال الفارقي، الملقب فخر الإسلام، المستظهري الشافعي (المتوفى: 507هـ)	Abu Bakr Shashi	0507AbuBakrShashi.HilyatCulama	حلية العلماء في معرفة مذاهب الفقهاء	Hilyat Culama	د. ياسين أحمد إبراهيم درادكة :: مؤسسة الرسالة / دار الأرقم - بيروت / عمان	Shamela0006131	sec	97027	../data/0507AbuBakrShashi/0507AbuBakrShashi.HilyatCulama/0507AbuBakrShashi.HilyatCulama.Shamela0006131-ara1	CENT0600 :: PPE :: _FIQH :: _SHAFICI :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@shafiis :: GAL@fiqh :: Shamela@فقه شافعي	Abu Bakr Shashi			392764
0794BadrDinZarkashi.KhabayaZawaya.Shamela0006133-ara1	794	أبو عبد الله بدر الدين محمد بن عبد الله بن بهادر الزركشي الشافعي (المتوفى: 794هـ)	Badr Din Zarkashi	0794BadrDinZarkashi.KhabayaZawaya	خبايا الزوايا	Khabaya Zawaya	عبد القادر عبد الله العاني :: وزارة الأوقاف والشئون الإسلامية - الكويت	Shamela0006133	pri	26591	../data/0794BadrDinZarkashi/0794BadrDinZarkashi.KhabayaZawaya/0794BadrDinZarkashi.KhabayaZawaya.Shamela0006133-ara1	CENT0800 :: _FIQH :: _SHAFICI :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@shafiis :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@فقه شافعي	Badr Din Zarkashi			110931
0676Nawawi.DaqaiqMinhaj.Shamela0006134-ara1	676	النووي :: محيي الدين أبو زكريا يحيى بن شرف بن مري بن حسن بن حسين بن محمد بن جمعة بن حزام الحزامي، الدمشقي	Nawawi :: al-Nawawī :: Muḥyī al-dīn Abū Zakariyyā Yaḥyá b. Šaraf b. Murī b. Ḥasan b. Ḥusayn b. Muḥammad b. Ǧumʿaŧ b. Ḥizām al-Ḥizāmī, al-Dimašqī	0676Nawawi.DaqaiqMinhaj	دقائق المنهاج	Daqaiq Minhaj	إياد أحمد الغوج :: دار ابن حزم - بيروت	Shamela0006134	sec	6535	../data/0676Nawawi/0676Nawawi.DaqaiqMinhaj/0676Nawawi.DaqaiqMinhaj.Shamela0006134-ara1	CENT0700 :: _FIQH :: _SHAFICI :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@shafiis :: GAL@fiqh :: Shamela@فقه شافعي	Nawawi	al-Nawawī	Muḥyī al-dīn Abū Zakariyyā Yaḥyá b. Šaraf b. Murī b. Ḥasan b. Ḥusayn b. Muḥammad b. Ǧumʿaŧ b. Ḥizām al-Ḥizāmī, al-Dimašqī	28394
