version_uri	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	local_path	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	char_length
0207Waqidi.FutuhSham.Shamela0012045-ara1	0207	الواقدي ::   محمد بن عمر بن واقد السهمي الاسلامي	Waqidi :: al-Wāqidī ::   Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	0207Waqidi.FutuhSham	فتوح الشام	Futuh Sham	دار الكتب العلمية :: http://www.worldcat.org/oclc/1102265616	Shamela0012045	pri	247517	../data/0207Waqidi/0207Waqidi.FutuhSham/0207Waqidi.FutuhSham.Shamela0012045-ara1.completed	COMPLETED :: CENT0300 :: PPE :: _BULDAN :: _TARIKH :: GAL@historiography :: GAL@period-classical :: GAL@literature-islamic :: GAL@history :: GAL@0750-1000CE :: GAL@history-muhammad :: GAL@literature-arabic :: EDITORIAL_SECTIONS :: Shamela@التاريخ :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Waqidi	al-Wāqidī	  Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	1045249
0207Waqidi.FutuhSham.Shia003455Vols-ara1	0207	الواقدي ::   محمد بن عمر بن واقد السهمي الاسلامي	Waqidi :: al-Wāqidī ::   Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	0207Waqidi.FutuhSham	فتوح الشام	Futuh Sham		Shia003455Vols	sec	247361	../data/0207Waqidi/0207Waqidi.FutuhSham/0207Waqidi.FutuhSham.Shia003455Vols-ara1	CENT0300 :: PPE :: _BULDAN :: _TARIKH :: GAL@historiography :: GAL@period-classical :: GAL@literature-islamic :: GAL@history :: GAL@0750-1000CE :: GAL@history-muhammad :: GAL@literature-arabic :: Shia@مصادر التاريخ :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Waqidi	al-Wāqidī	  Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	1043921
0207Waqidi.Maghazi.JK009232-ara1	0207	الواقدي ::   محمد بن عمر بن واقد السهمي الاسلامي	Waqidi :: al-Wāqidī ::   Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	0207Waqidi.Maghazi	المغاز :: 	al-Maġāzi :: 	محمد عبد القادر أحمد عطا :: بيروت / لبنان :: 1424 هـ - 2004 م :: دار الكتب العلمية	JK009232	sec	255352	../data/0207Waqidi/0207Waqidi.Maghazi/0207Waqidi.Maghazi.JK009232-ara1	CENT0300 :: PPE :: _ASHAB :: _SHAMAIL :: _SIRA :: GAL@historiography :: GAL@period-classical :: GAL@literature-islamic :: GAL@history :: GAL@0750-1000CE :: GAL@history-muhammad :: GAL@literature-arabic :: JK@سيرة النبي صلى الله عليه وسلم :: JK@كتب سيرة النبي صلى الله عليه وسلم وأصحابه :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Waqidi	al-Wāqidī	  Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	1011215
0207Waqidi.Maghazi.Masaha003023Vols-ara1	0207	الواقدي ::   محمد بن عمر بن واقد السهمي الاسلامي	Waqidi :: al-Wāqidī ::   Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	0207Waqidi.Maghazi	المغاز :: 	al-Maġāzi :: 	الأعلمي‏	Masaha003023Vols	sec	288416	../data/0207Waqidi/0207Waqidi.Maghazi/0207Waqidi.Maghazi.Masaha003023Vols-ara1	 :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Waqidi	al-Wāqidī	  Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	1139816
0207Waqidi.Maghazi.Shamela0023680-ara1	0207	الواقدي ::   محمد بن عمر بن واقد السهمي الاسلامي	Waqidi :: al-Wāqidī ::   Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	0207Waqidi.Maghazi	المغاز :: 	al-Maġāzi :: 	مارسدن جونس :: دار الأعلمي - بيروت :: http://www.worldcat.org/oclc/1017981327	Shamela0023680	pri	252247	../data/0207Waqidi/0207Waqidi.Maghazi/0207Waqidi.Maghazi.Shamela0023680-ara1.mARkdown	MARKDOWN :: CENT0300 :: PPE :: _ASHAB :: _SHAMAIL :: _SIRA :: GAL@historiography :: GAL@period-classical :: GAL@literature-islamic :: GAL@history :: GAL@0750-1000CE :: GAL@history-muhammad :: GAL@literature-arabic :: NO_MAJOR_ISSUES :: PARATEXT :: Shamela@السيرة والشمائل :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Waqidi	al-Wāqidī	  Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	998302
0207Waqidi.Ridda.Shamela0012222-ara1	0207	الواقدي ::   محمد بن عمر بن واقد السهمي الاسلامي	Waqidi :: al-Wāqidī ::   Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	0207Waqidi.Ridda	كتاب الردة :: الردة	Kitāb al-Riddaŧ :: al-Riddaŧ	يحيى الجبوري :: دار الغرب الإسلامي، بيروت :: http://www.worldcat.org/oclc/784215302	Shamela0012222	pri	32136	../data/0207Waqidi/0207Waqidi.Ridda/0207Waqidi.Ridda.Shamela0012222-ara1.mARkdown	MARKDOWN :: CENT0300 :: PPE :: _TARIKH :: GAL@historiography :: GAL@period-classical :: GAL@literature-islamic :: GAL@history :: GAL@0750-1000CE :: GAL@history-muhammad :: GAL@literature-arabic :: NO_MAJOR_ISSUES :: Shamela@التاريخ :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Waqidi	al-Wāqidī	  Muḥammad b. ʿAmr b. Wāqid al-Sahmī al-Islāmī	129247
0209AbuCaliAshyabBaghdadi.JuzAshyab.JK000490-ara1	0209	الحسن بن موسى أبو علي الأشيب البغدادي :: الأشيب	Abu Cali Ashyab Baghdadi	0209AbuCaliAshyabBaghdadi.JuzAshyab	جزء أشيب	Juz Ashyab	خالد بن قاسم :: الفجيرة :: 1410 - 1990 :: دار علوم الحديث	JK000490	sec	3147	../data/0209AbuCaliAshyabBaghdadi/0209AbuCaliAshyabBaghdadi.JuzAshyab/0209AbuCaliAshyabBaghdadi.JuzAshyab.JK000490-ara1	CENT0300 :: _AJZA :: _HADITH :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: JK@أجزاء حديثية :: JK@الأجزاء المسندة :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: born@Iraq_RE_Auto	Abu Cali Ashyab Baghdadi			12137
0209AbuCaliAshyabBaghdadi.JuzAshyab.Shamela0025783-ara1	0209	أبو علي الحسن بن موسى الأشيب البغدادي، القاضي (المتوفى: 209هـ)	Abu Cali Ashyab Baghdadi	0209AbuCaliAshyabBaghdadi.JuzAshyab	جزء فيه أحاديث الحسن بن موسى الأشيب	Juz Ashyab	أبو ياسر خالد بن قاسم الردادي :: دار علوم الحديث - الفجيرة، الإمارات	Shamela0025783	sec	3010	../data/0209AbuCaliAshyabBaghdadi/0209AbuCaliAshyabBaghdadi.JuzAshyab/0209AbuCaliAshyabBaghdadi.JuzAshyab.Shamela0025783-ara1	CENT0300 :: _AJZA :: _HADITH :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: Shamela@الأجزاء الحديثية :: born@Iraq_RE_Auto	Abu Cali Ashyab Baghdadi			11646
0209AbuCaliAshyabBaghdadi.JuzAshyab.Shia001886-ara1	0209	الأشيب البغدادي	Abu Cali Ashyab Baghdadi	0209AbuCaliAshyabBaghdadi.JuzAshyab	جزء أشيب	Juz Ashyab	أبي ياسر خالد بن قاسم الردادي :: 1410 - 1990 م	Shia001886	pri	4704	../data/0209AbuCaliAshyabBaghdadi/0209AbuCaliAshyabBaghdadi.JuzAshyab/0209AbuCaliAshyabBaghdadi.JuzAshyab.Shia001886-ara1	CENT0300 :: _HADITH :: _SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ القسم العام :: born@Iraq_RE_Auto	Abu Cali Ashyab Baghdadi			18720
0209AbuCubayda.Dibaj.JK010636-ara1	0209	أبو عبيدة ::  أبو عبيدة معمر بن المثنى 	Abu Cubayda :: Abū ʿUbaydaŧ ::  Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	0209AbuCubayda.Dibaj	كتاب الديباج :: الديباج	Kitāb al-dībāj :: al-dībāj		JK010636	sec	14623	../data/0209AbuCubayda/0209AbuCubayda.Dibaj/0209AbuCubayda.Dibaj.JK010636-ara1	CENT0300 :: PPE :: _GHARIB :: _MACAJIM :: _MUSTALAHAT :: _TARIKH :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: JK@المعاجم :: JK@كتب المعاجم والغريب والمصطلحات :: born@Iraq_RE :: born@BASRA_477E304N_S	Abu Cubayda	Abū ʿUbaydaŧ	 Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	60008
0209AbuCubayda.Dibaj.Shamela0000636-ara1	0209	أبو عبيدة ::  أبو عبيدة معمر بن المثنى 	Abu Cubayda :: Abū ʿUbaydaŧ ::  Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	0209AbuCubayda.Dibaj	كتاب الديباج :: الديباج	Kitāb al-dībāj :: al-dībāj		Shamela0000636	pri	14617	../data/0209AbuCubayda/0209AbuCubayda.Dibaj/0209AbuCubayda.Dibaj.Shamela0000636-ara1.mARkdown	MARKDOWN :: CENT0300 :: PPE :: _GHARIB :: _MACAJIM :: _MUSTALAHAT :: _TARIKH :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: HTML_TAGS :: Shamela@التاريخ - مرقم آليا :: born@Iraq_RE :: born@BASRA_477E304N_S	Abu Cubayda	Abū ʿUbaydaŧ	 Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	59983
0209AbuCubayda.Khayl.JK010790-ara1	0209	أبو عبيدة ::  أبو عبيدة معمر بن المثنى 	Abu Cubayda :: Abū ʿUbaydaŧ ::  Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	0209AbuCubayda.Khayl	كتاب الخيل :: الخيل	Kitāb al-ḫayl :: al-ḫayl		JK010790	sec	22196	../data/0209AbuCubayda/0209AbuCubayda.Khayl/0209AbuCubayda.Khayl.JK010790-ara1	CENT0300 :: PPE :: _ADAB :: _BALAGHA :: _GHARIB :: _MACAJIM :: _MUSTALAHAT :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: JK@المعاجم :: JK@كتب المعاجم والغريب والمصطلحات :: born@Iraq_RE :: born@BASRA_477E304N_S	Abu Cubayda	Abū ʿUbaydaŧ	 Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	97413
0209AbuCubayda.Khayl.Shamela0000790-ara1	0209	أبو عبيدة ::  أبو عبيدة معمر بن المثنى 	Abu Cubayda :: Abū ʿUbaydaŧ ::  Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	0209AbuCubayda.Khayl	كتاب الخيل :: الخيل	Kitāb al-ḫayl :: al-ḫayl		Shamela0000790	pri	22181	../data/0209AbuCubayda/0209AbuCubayda.Khayl/0209AbuCubayda.Khayl.Shamela0000790-ara1.mARkdown	MARKDOWN :: CENT0300 :: PPE :: _ADAB :: _BALAGHA :: _GHARIB :: _MACAJIM :: _MUSTALAHAT :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: NO_MAJOR_ISSUES :: Shamela@الأدب والبلاغة - مرقم آليا :: born@Iraq_RE :: born@BASRA_477E304N_S	Abu Cubayda	Abū ʿUbaydaŧ	 Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	97376
0209AbuCubayda.MajazQuran.JK010146-ara1	0209	أبو عبيدة ::  أبو عبيدة معمر بن المثنى 	Abu Cubayda :: Abū ʿUbaydaŧ ::  Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	0209AbuCubayda.MajazQuran	مجاز القرآن	Majaz Quran		JK010146	sec	63288	../data/0209AbuCubayda/0209AbuCubayda.MajazQuran/0209AbuCubayda.MajazQuran.JK010146-ara1	CENT0300 :: _CULUM :: _QURAN :: _TAFSIR :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: born@Iraq_RE :: born@BASRA_477E304N_S	Abu Cubayda	Abū ʿUbaydaŧ	 Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	263299
0209AbuCubayda.MajazQuran.Shamela0023630-ara1	0209	أبو عبيدة ::  أبو عبيدة معمر بن المثنى 	Abu Cubayda :: Abū ʿUbaydaŧ ::  Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	0209AbuCubayda.MajazQuran	مجاز القرآن	Majaz Quran	محمد فواد سزگين :: مكتبة الخانجى - القاهرة	Shamela0023630	pri	80955	../data/0209AbuCubayda/0209AbuCubayda.MajazQuran/0209AbuCubayda.MajazQuran.Shamela0023630-ara1	CENT0300 :: _CULUM :: _QURAN :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: Shamela@علوم القرآن :: born@Iraq_RE :: born@BASRA_477E304N_S	Abu Cubayda	Abū ʿUbaydaŧ	 Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	340288
0209AbuCubayda.SharhNaqaidJarir.Sham19Y0013609-ara1	0209	أبو عبيدة ::  أبو عبيدة معمر بن المثنى 	Abu Cubayda :: Abū ʿUbaydaŧ ::  Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	0209AbuCubayda.SharhNaqaidJarir	شرح نقائض جرير والفرزدق	Sharh Naqaid Jarir	محمد إبراهيم حور - وليد محمود خالص :: الثانية، 1998م :: المجمع الثقافي، أبو ظبي، الإمارات	Sham19Y0013609	pri	178356	../data/0209AbuCubayda/0209AbuCubayda.SharhNaqaidJarir/0209AbuCubayda.SharhNaqaidJarir.Sham19Y0013609-ara1	 :: Sham@الأدب والبلاغة :: born@Iraq_RE :: born@BASRA_477E304N_S	Abu Cubayda	Abū ʿUbaydaŧ	 Abū ʿUbaydaŧ Maʿmar b. al-Muṯanná 	740167
0210CaliyyaBintMahdi.Diwan.JK007624-ara1	0210	علية بنت المهدي	Caliyya Bint Mahdi	0210CaliyyaBintMahdi.Diwan	ديوان علية بنت المهدي	Diwan		JK007624	pri	2603	../data/0210CaliyyaBintMahdi/0210CaliyyaBintMahdi.Diwan/0210CaliyyaBintMahdi.Diwan.JK007624-ara1	_SHICR_CABBASI :: _SHICR :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@poetry :: GAL@literature-arabic :: JK@دواوين الشعر العربي :: JK@عباسي :: born@Iraq_RE	Caliyya Bint Mahdi			10480
0210CaliyyaBintMahdi.Diwan.ShamAY0037900-ara1	0210	علية بنت المهدي :: علية بنت المهدي المشهورة بالعباسة	Caliyya Bint Mahdi	0210CaliyyaBintMahdi.Diwan	ديوان علية بنت المهدي	Diwan		ShamAY0037900	sec	2602	../data/0210CaliyyaBintMahdi/0210CaliyyaBintMahdi.Diwan/0210CaliyyaBintMahdi.Diwan.ShamAY0037900-ara1	 :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@Iraq_RE	Caliyya Bint Mahdi			10480
0211AbuCatahiya.Diwan.JK007579-ara1	0211	أبو العتاهية	Abu Catahiya	0211AbuCatahiya.Diwan	ديوان أبو العتاهية	Diwan		JK007579	sec	12200	../data/0211AbuCatahiya/0211AbuCatahiya.Diwan/0211AbuCatahiya.Diwan.JK007579-ara1	CENT0300 :: _SHICR_CABBASI :: _SHICR :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@poetry :: GAL@literature-arabic :: JK@دواوين الشعر العربي :: JK@عباسي :: born@Iraq_RE_Auto	Abu Catahiya			47662
0211AbuCatahiya.Diwan.ShamAY0037815-ara1	0211	أبو العتاهية إسماعيل بن القاسم بن سويد العيني، العنزي، أبو إسحاق. :: أبو العتاهية :: إسماعيل بن القاسم بن سويد العيني، العنزي (من قبيلة عنزة) بالولاء، أبو إسحاق الشهير بأبي العتاهية	Abu Catahiya	0211AbuCatahiya.Diwan	ديوان أبي العتاهية :: ديوان أبي العتاهية 	Diwan		ShamAY0037815	pri	12200	../data/0211AbuCatahiya/0211AbuCatahiya.Diwan/0211AbuCatahiya.Diwan.ShamAY0037815-ara1	 :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@Iraq_RE_Auto	Abu Catahiya			47663
0211AbuCatahiya.UrjuzaDhatAmthal.ShamAY0034536-ara1	0211	الواحدي :: أبو العتاهية :: إسماعيل بن القاسم بن سويد العيني، العنزي (من قبيلة عنزة) بالولاء، أبو إسحاق الشهير بأبي العتاهية	Abu Catahiya	0211AbuCatahiya.UrjuzaDhatAmthal	الأرجوزة ذات الأمثال لأبي العتاهية المتوفى سنة ش211ه :: الأرجوزة ذات الأمثال لأبي العتاهية	Urjuza Dhat Amthal		ShamAY0034536	pri	4725	../data/0211AbuCatahiya/0211AbuCatahiya.UrjuzaDhatAmthal/0211AbuCatahiya.UrjuzaDhatAmthal.ShamAY0034536-ara1	 :: ShamAY@الأدب والبلاغة - مرقم آليا :: born@Iraq_RE_Auto	Abu Catahiya			18934
0211CabdRazzaqSancani.AmaliFiAthar.JK000687-ara1	0211	الصنعاني :: عبد الرزاق بن همام الصنعاني	Cabd Razzaq Sancani	0211CabdRazzaqSancani.AmaliFiAthar	الأمالي في آثار الصحابة للحافظ الصنعاني :: الأمالي في آثار الصحابة	Amali Fi Athar	مجدي السيد إبراهيم :: القاهرة :: مكتبة القرآن	JK000687	sec	11223	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.AmaliFiAthar/0211CabdRazzaqSancani.AmaliFiAthar.JK000687-ara1	CENT0300 :: _AJZA :: _AMALI :: _HADITH :: _MAJALIS :: _TARAJIM :: GAL@nodata :: JK@أجزاء حديثية :: JK@الأمالي والمجالس :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			43161
0211CabdRazzaqSancani.AmaliFiAthar.Shamela0025782-ara1	0211	أبو بكر عبد الرزاق بن همام بن نافع الحميري اليماني الصنعاني (المتوفى: 211هـ)	Cabd Razzaq Sancani	0211CabdRazzaqSancani.AmaliFiAthar	الأمالي في آثار الصحابة للحافظ الصنعاني	Amali Fi Athar	مجدي السيد إبراهيم :: مكتبة القرآن - القاهرة	Shamela0025782	pri	11258	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.AmaliFiAthar/0211CabdRazzaqSancani.AmaliFiAthar.Shamela0025782-ara1	CENT0300 :: _AJZA :: _AMALI :: _HADITH :: _MAJALIS :: _TARAJIM :: GAL@nodata :: Shamela@متون الحديث :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			43329
0211CabdRazzaqSancani.Musannaf.JK000785-ara1	0211	أبو بكر عبد الرزاق بن همام الصنعاني :: عبد الرزاق	Cabd Razzaq Sancani	0211CabdRazzaqSancani.Musannaf	مصنف عبد الرزاق :: المصنف	Musannaf	حبيب الرحمن الأعظمي :: بيروت :: 1403 :: المكتب الإسلامي	JK000785	pri	835611	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.Musannaf/0211CabdRazzaqSancani.Musannaf.JK000785-ara1	CENT0300 :: _FIQH :: _HADITH :: _SUNNI :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-sciences :: GAL@literature-arabic :: PRIMARY_VERSION :: JK@المصنفات والآثار :: JK@فقه الحديث والمذاهب الأخرى :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: JK@كتب المصنفات والآثار :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			3197325
0211CabdRazzaqSancani.Musannaf.ShamAY0038048-ara1	0211	أبو بكر عبد الرزاق بن همام بن نافع الحميري اليماني الصنعاني :: عبد الرزاق بن همام الصنعاني :: عبد الرزاق الصنعاني	Cabd Razzaq Sancani	0211CabdRazzaqSancani.Musannaf	المصنف لعبد الرزاق الصنعاني - ط التأصيل :: المصنف :: المصنف 	Musannaf	مركز البحوث بدار التأصيل :: الأولى، 1436ه - 2015م :: دار التأصيل - القاهرة	ShamAY0038048	sec	912959	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.Musannaf/0211CabdRazzaqSancani.Musannaf.ShamAY0038048-ara1	 :: ShamAY@متون الحديث :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			3539885
0211CabdRazzaqSancani.Musannaf.Shamela0013174-ara1	0211	أبو بكر عبد الرزاق بن همام بن نافع الحميري اليماني الصنعاني (المتوفى: 211هـ)	Cabd Razzaq Sancani	0211CabdRazzaqSancani.Musannaf	المصنف	Musannaf	حبيب الرحمن الأعظمي :: المجلس العلمي- الهند	Shamela0013174	sec	754310	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.Musannaf/0211CabdRazzaqSancani.Musannaf.Shamela0013174-ara1.inProgress	INPROGRESS :: CENT0300 :: _FIQH :: _HADITH :: _SUNNI :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-sciences :: GAL@literature-arabic :: Shamela@متون الحديث :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			2884367
0211CabdRazzaqSancani.Musannaf.Shia001887Vols-ara1	0211	عبد الرزاق الصنعاني	Cabd Razzaq Sancani	0211CabdRazzaqSancani.Musannaf	المصنف	Musannaf	عني بتحقيق نصوصه وتخريج أحاديثه والتعليق عليه الشيخ المحدث حبيب الرحمن الأعظمي	Shia001887Vols	sec	1170367	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.Musannaf/0211CabdRazzaqSancani.Musannaf.Shia001887Vols-ara1	CENT0300 :: _FIQH :: _HADITH :: _SUNNI :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-sciences :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ القسم العام :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			4438389
0211CabdRazzaqSancani.Tafsir.JK000435-ara1	0211	الصنعاني :: عبد الرزاق بن همام الصنعاني	Cabd Razzaq Sancani	0211CabdRazzaqSancani.Tafsir	تفسير الصنعاني :: تفسير القرآن	Tafsir	د. مصطفى مسلم محمد :: الرياض :: 1410 :: مكتبة الرشد	JK000435	pri	135435	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.Tafsir/0211CabdRazzaqSancani.Tafsir.JK000435-ara1	CENT0300 :: _CULUM :: _HADITH :: _QURAN :: _SUNNI :: _TAFSIR :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-sciences :: GAL@literature-arabic :: JK@التفاسير :: JK@التفسير بالمأثور :: JK@كتب التفاسير :: JK@كتب التفاسير وعلوم القرآن :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			535833
0211CabdRazzaqSancani.Tafsir.Shamela0021791-ara1	0211	أبو بكر عبد الرزاق بن همام بن نافع الحميري اليماني الصنعاني (المتوفى: 211هـ)	Cabd Razzaq Sancani	0211CabdRazzaqSancani.Tafsir	تفسير عبد الرزاق	Tafsir	د. محمود محمد عبده :: دار الكتب العلمية :: دار الكتب العلمية - بيروت.	Shamela0021791	sec	133493	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.Tafsir/0211CabdRazzaqSancani.Tafsir.Shamela0021791-ara1	CENT0300 :: _CULUM :: _HADITH :: _QURAN :: _SUNNI :: _TAFSIR :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-sciences :: GAL@literature-arabic :: Shamela@التفاسير :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			525844
0211CabdRazzaqSancani.Tafsir.Shia002465Vols-ara1	0211	عبد الرزاق الصنعاني	Cabd Razzaq Sancani	0211CabdRazzaqSancani.Tafsir	تفسير القرآن	Tafsir	الدكتور مصطفى مسلم محمد :: 1410 - 1989 م	Shia002465Vols	sec	134191	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.Tafsir/0211CabdRazzaqSancani.Tafsir.Shia002465Vols-ara1	CENT0300 :: _CULUM :: _HADITH :: _QURAN :: _SUNNI :: _TAFSIR :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-sciences :: GAL@literature-arabic :: Shia@مصادر التفسير عند السنة :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			524567
0211CabdRazzaqSancani.Tafsir.Tafsir02101-ara1	0211	همام الصنعاني	Cabd Razzaq Sancani	0211CabdRazzaqSancani.Tafsir	تفسير عبد الرزاق الصنعاني مصور	Tafsir		Tafsir02101	sec	132378	../data/0211CabdRazzaqSancani/0211CabdRazzaqSancani.Tafsir/0211CabdRazzaqSancani.Tafsir.Tafsir02101-ara1	 :: INCOMPLETE_VERSION :: PAGINATION :: born@Yaman_RE :: born@SANA_442E153N_S	Cabd Razzaq Sancani			528670
0212IbnMusaQurashi.Zuhd.Shamela0000263-ara1	0212	أبو سعيد أسد بن موسى بن إبراهيم بن الوليد بن عبد الملك بن مروان الأموي القرشي الملقب بأسد السنة (المتوفى: 212هـ)	Ibn Musa Qurashi	0212IbnMusaQurashi.Zuhd	الزهد	Zuhd	أبو اسحق الحويني الأثري :: مكتبة التوعية الإسلامية لإحياء التراث الإسلامي، مكتبة الوعي الإسلامي	Shamela0000263	pri	6243	../data/0212IbnMusaQurashi/0212IbnMusaQurashi.Zuhd/0212IbnMusaQurashi.Zuhd.Shamela0000263-ara1	CENT0300 :: _ADAB :: _ADHKAR :: _RAQAIQ :: GAL@nodata :: Shamela@الرقاق والآداب والأذكار :: born@Sham_RE_Auto	Ibn Musa Qurashi			24519
0212NasrIbnMuzahim.WaqcatSiffin.JK010937-ara1	0212	نصر بن مزاحم بن سيار المنقري (المتوفى : 212هـ) :: ابن مزاحم	Nasr Ibn Muzahim	0212NasrIbnMuzahim.WaqcatSiffin	وقعة صفين	Waqcat Siffin		JK010937	sec	128947	../data/0212NasrIbnMuzahim/0212NasrIbnMuzahim.WaqcatSiffin/0212NasrIbnMuzahim.WaqcatSiffin.JK010937-ara1	CENT0300 :: _IMAM :: _NABI :: _SIRA :: _TARIKH :: GAL@historiography :: GAL@period-classical :: GAL@literature-islamic :: GAL@history :: GAL@0750-1000CE :: GAL@history-arabs :: GAL@period-preislamic :: GAL@literature-arabic :: JK@كتب التاريخ :: JK@موضوعات تاريخية :: born@Iraq_RE_Auto	Nasr Ibn Muzahim			522259
0212NasrIbnMuzahim.WaqcatSiffin.Rafed0000401-ara1	0212	نصر بن مزاحم المنقري	Nasr Ibn Muzahim	0212NasrIbnMuzahim.WaqcatSiffin		Waqcat Siffin	عبد السلام محمّد هارون :: 2 :: منشورات مكتبة آية الله العظمى المرعشي النجفي	Rafed0000401	pri	137712	../data/0212NasrIbnMuzahim/0212NasrIbnMuzahim.WaqcatSiffin/0212NasrIbnMuzahim.WaqcatSiffin.Rafed0000401-ara1	 :: born@Iraq_RE_Auto	Nasr Ibn Muzahim			558366
